_id,comment,topic,polarity,confidence,related_text,review_id
680af0a290094dcb8b88479c,小巧可爱，颜值很高，声音响亮，轻松覆盖60多人的大班。,音量覆盖范围,好评,0.7,轻松覆盖60多人的大班,887b7d0e-3ff1-445c-bd28-6bdcf5c363e3
680af0a390094dcb8b88479d,孩子在课外班发现老师在用小蜜蜂，也让我给买，找到这款颜值杠杠滴，音质清晰，珍珠链洋气又实用。简直太喜欢了，用起来很开心，当作玩具用了。,音质,好评,0.85,音质清晰,82e6fd42-98d4-440f-9c19-542e28a3b1e8
680af0a390094dcb8b88479d,孩子在课外班发现老师在用小蜜蜂，也让我给买，找到这款颜值杠杠滴，音质清晰，珍珠链洋气又实用。简直太喜欢了，用起来很开心，当作玩具用了。,外观设计,好评,0.75,颜值杠杠滴，珍珠链洋气又实用,82e6fd42-98d4-440f-9c19-542e28a3b1e8
680af0a390094dcb8b88479d,孩子在课外班发现老师在用小蜜蜂，也让我给买，找到这款颜值杠杠滴，音质清晰，珍珠链洋气又实用。简直太喜欢了，用起来很开心，当作玩具用了。,使用体验,好评,0.7,简直太喜欢了，用起来很开心,82e6fd42-98d4-440f-9c19-542e28a3b1e8
680af0a390094dcb8b88479d,孩子在课外班发现老师在用小蜜蜂，也让我给买，找到这款颜值杠杠滴，音质清晰，珍珠链洋气又实用。简直太喜欢了，用起来很开心，当作玩具用了。,功能性,好评,0.65,当作玩具用了,82e6fd42-98d4-440f-9c19-542e28a3b1e8
680af0a390094dcb8b88479e,- 包装特别精美。功能很多，试了声音，也还可以。物流服务称赞。,包装,好评,0.9,包装特别精美。,7c129199-71d2-41de-ba1c-0105f8b5714d
680af0a390094dcb8b88479e,- 包装特别精美。功能很多，试了声音，也还可以。物流服务称赞。,功能,中评,0.7,功能很多，试了声音，也还可以。,7c129199-71d2-41de-ba1c-0105f8b5714d
680af0a390094dcb8b88479e,- 包装特别精美。功能很多，试了声音，也还可以。物流服务称赞。,物流服务,好评,0.85,物流服务称赞。,7c129199-71d2-41de-ba1c-0105f8b5714d
680af0a590094dcb8b88479f,- 颜色很好看，克重轻没有负担，声音大很清晰，期待使用效果,外观设计,好评,0.9,颜色很好看，克重轻没有负担,d75e852f-db71-4d5b-8d5c-29beefa1b494
680af0a590094dcb8b88479f,- 颜色很好看，克重轻没有负担，声音大很清晰，期待使用效果,音质表现,好评,0.85,声音大很清晰,d75e852f-db71-4d5b-8d5c-29beefa1b494
680af0a690094dcb8b8847a0,这款麦克风质量不错，很轻巧，做工精细，外观设计漂亮，声音又大，爱了爱了！,音质,好评,0.9,麦克风质量不错，声音又大,692f5e1c-47b2-4975-bac1-abb664e6b3df
680af0a690094dcb8b8847a0,这款麦克风质量不错，很轻巧，做工精细，外观设计漂亮，声音又大，爱了爱了！,外观设计,好评,0.8,外观设计漂亮,692f5e1c-47b2-4975-bac1-abb664e6b3df
680af0a690094dcb8b8847a0,这款麦克风质量不错，很轻巧，做工精细，外观设计漂亮，声音又大，爱了爱了！,产品质量,好评,0.85,麦克风质量不错，做工精细,692f5e1c-47b2-4975-bac1-abb664e6b3df
680af0a790094dcb8b8847a1,- 小蜜蜂没有杂音，质量好，时尚美观，教师首选，教师必备。,音质,好评,0.9,小蜜蜂没有杂音，质量好。,52364480-ec0f-45e0-a0a3-08657cf5638b
680af0a790094dcb8b8847a1,- 小蜜蜂没有杂音，质量好，时尚美观，教师首选，教师必备。,外观设计,好评,0.8,时尚美观。,52364480-ec0f-45e0-a0a3-08657cf5638b
680af0a790094dcb8b8847a1,- 小蜜蜂没有杂音，质量好，时尚美观，教师首选，教师必备。,适用人群,好评,0.7,教师首选，教师必备。,52364480-ec0f-45e0-a0a3-08657cf5638b
680af0a890094dcb8b8847a3,非常好用，老师的好帮手！！！,音质表现,好评,0.9,非常好用，老师的好帮手！！！,da7a5098-f670-498e-a7fb-b6b21350ccb7
680af0a990094dcb8b8847a4,质量好得没话说，价格公道。物流出色，商家服务热忱，售后靠谱，赞一个！,product_quality,好评,0.9,质量好得没话说,f79169f3-3c06-41ce-99b5-ebc125c2f4e9
680af0a990094dcb8b8847a4,质量好得没话说，价格公道。物流出色，商家服务热忱，售后靠谱，赞一个！,price,好评,0.8,价格公道,f79169f3-3c06-41ce-99b5-ebc125c2f4e9
680af0a990094dcb8b8847a4,质量好得没话说，价格公道。物流出色，商家服务热忱，售后靠谱，赞一个！,logistics,好评,0.7,物流出色,f79169f3-3c06-41ce-99b5-ebc125c2f4e9
680af0a990094dcb8b8847a4,质量好得没话说，价格公道。物流出色，商家服务热忱，售后靠谱，赞一个！,customer_service,好评,0.8,商家服务热忱,f79169f3-3c06-41ce-99b5-ebc125c2f4e9
680af0a990094dcb8b8847a4,质量好得没话说，价格公道。物流出色，商家服务热忱，售后靠谱，赞一个！,after_sales,好评,0.8,售后靠谱,f79169f3-3c06-41ce-99b5-ebc125c2f4e9
680af0a990094dcb8b8847a5,这款小蜜蜂扩音器音质清晰、低音强劲，佩戴舒适且操作简便。使用它进行日常交流或会议演讲时，声音能够覆盖更广泛的区域，让我倍感自信。此外，它的电池续航能力出色，充电速度快，非常适合户外活动和旅行时使用。总之，我非常推荐这款小蜜蜂扩音器！,音质,好评,0.9,小蜜蜂扩音器音质清晰、低音强劲,f2fb2354-99f7-47c3-a6f4-a22f23d0e40b
680af0a990094dcb8b8847a5,这款小蜜蜂扩音器音质清晰、低音强劲，佩戴舒适且操作简便。使用它进行日常交流或会议演讲时，声音能够覆盖更广泛的区域，让我倍感自信。此外，它的电池续航能力出色，充电速度快，非常适合户外活动和旅行时使用。总之，我非常推荐这款小蜜蜂扩音器！,舒适性,好评,0.8,佩戴舒适且操作简便,f2fb2354-99f7-47c3-a6f4-a22f23d0e40b
680af0a990094dcb8b8847a5,这款小蜜蜂扩音器音质清晰、低音强劲，佩戴舒适且操作简便。使用它进行日常交流或会议演讲时，声音能够覆盖更广泛的区域，让我倍感自信。此外，它的电池续航能力出色，充电速度快，非常适合户外活动和旅行时使用。总之，我非常推荐这款小蜜蜂扩音器！,覆盖范围,好评,0.7,声音能够覆盖更广泛的区域,f2fb2354-99f7-47c3-a6f4-a22f23d0e40b
680af0a990094dcb8b8847a5,这款小蜜蜂扩音器音质清晰、低音强劲，佩戴舒适且操作简便。使用它进行日常交流或会议演讲时，声音能够覆盖更广泛的区域，让我倍感自信。此外，它的电池续航能力出色，充电速度快，非常适合户外活动和旅行时使用。总之，我非常推荐这款小蜜蜂扩音器！,续航能力,好评,0.85,电池续航能力出色，充电速度快,f2fb2354-99f7-47c3-a6f4-a22f23d0e40b
680af0a990094dcb8b8847a5,这款小蜜蜂扩音器音质清晰、低音强劲，佩戴舒适且操作简便。使用它进行日常交流或会议演讲时，声音能够覆盖更广泛的区域，让我倍感自信。此外，它的电池续航能力出色，充电速度快，非常适合户外活动和旅行时使用。总之，我非常推荐这款小蜜蜂扩音器！,适用场景,好评,0.75,非常适合户外活动和旅行时使用,f2fb2354-99f7-47c3-a6f4-a22f23d0e40b
680af0ab90094dcb8b8847a6,- 小巧，漂亮，关键是简单易使用,size,好评,0.9,小巧,0e8e85a3-35e1-42ad-9b05-6536c374e7c2
680af0ab90094dcb8b8847a6,- 小巧，漂亮，关键是简单易使用,design,好评,0.8,漂亮,0e8e85a3-35e1-42ad-9b05-6536c374e7c2
680af0ab90094dcb8b8847a6,- 小巧，漂亮，关键是简单易使用,usability,好评,0.8,简单易使用,0e8e85a3-35e1-42ad-9b05-6536c374e7c2
680af0ac90094dcb8b8847a7,好用，值得购买。传输无延迟。,音质表现,好评,0.9,好用,cb60d82e-fd3f-46a3-9db0-d941abe7eea6
680af0ac90094dcb8b8847a7,好用，值得购买。传输无延迟。,传输速度,好评,0.8,传输无延迟,cb60d82e-fd3f-46a3-9db0-d941abe7eea6
680af0ac90094dcb8b8847a8,"- 颜值很棒
很有质感音质也更好，还有录音功能，推荐推荐",音质,好评,0.9,很有质感音质也更好,f8bfc6cf-20d2-47e2-a1f5-4139c372e1b2
680af0ac90094dcb8b8847a8,"- 颜值很棒
很有质感音质也更好，还有录音功能，推荐推荐",外观设计,好评,0.8,颜值很棒,f8bfc6cf-20d2-47e2-a1f5-4139c372e1b2
680af0ac90094dcb8b8847a8,"- 颜值很棒
很有质感音质也更好，还有录音功能，推荐推荐",功能特性-录音功能,好评,0.7,还有录音功能,f8bfc6cf-20d2-47e2-a1f5-4139c372e1b2
680af0ac90094dcb8b8847a9,产品质量很好，颜色好看，音质可靠，东西小巧合适，方便携带,Product Quality,好评,0.9,产品质量很好,61bac867-7682-4131-a185-0791e8b67bce
680af0ac90094dcb8b8847a9,产品质量很好，颜色好看，音质可靠，东西小巧合适，方便携带,Color,好评,0.8,颜色好看,61bac867-7682-4131-a185-0791e8b67bce
680af0ac90094dcb8b8847a9,产品质量很好，颜色好看，音质可靠，东西小巧合适，方便携带,Sound Quality,好评,0.85,音质可靠,61bac867-7682-4131-a185-0791e8b67bce
680af0ac90094dcb8b8847a9,产品质量很好，颜色好看，音质可靠，东西小巧合适，方便携带,Portability,好评,0.85,东西小巧合适，方便携带,61bac867-7682-4131-a185-0791e8b67bce
680af0ad90094dcb8b8847aa,声音很好，无线很方便,音质,好评,0.9,声音很好,8aa4fb44-e2f5-40e3-a409-15dbba2796a1
680af0ad90094dcb8b8847aa,声音很好，无线很方便,便利性,好评,0.8,无线很方便,8aa4fb44-e2f5-40e3-a409-15dbba2796a1
680af0ae90094dcb8b8847ab,- 东西不错，没有啸叫，颜值不错，音质挺好,声音清晰,好评,0.9,音质挺好,83021b89-3a8b-4624-9215-01e876f6c422
680af0ae90094dcb8b8847ab,- 东西不错，没有啸叫，颜值不错，音质挺好,外观设计,好评,0.8,颜值不错,83021b89-3a8b-4624-9215-01e876f6c422
680af0ae90094dcb8b8847ac,- 扩音器材质质量好，声音清晰洪亮，质量好,Material Quality,好评,0.9,扩音器材质质量好,596caf49-6e70-4727-852e-3f530d09aee9
680af0ae90094dcb8b8847ac,- 扩音器材质质量好，声音清晰洪亮，质量好,Sound Quality,好评,0.8,声音清晰洪亮,596caf49-6e70-4727-852e-3f530d09aee9
680af0b090094dcb8b8847ad,这一款扩音机的颜值很高 而且很有性价比不错不错,颜值,好评,0.9,扩音机的颜值很高,074b6707-355f-4abf-a9ba-bcaf4b1c6a05
680af0b090094dcb8b8847ad,这一款扩音机的颜值很高 而且很有性价比不错不错,性价比,好评,0.8,很有性价比不错,074b6707-355f-4abf-a9ba-bcaf4b1c6a05
680af0b190094dcb8b8847ae,使用便捷方便，声音大，还很清晰，很不错的一次购物！,Convenience,好评,0.9,使用便捷方便,cf6613cf-bbac-4724-90c7-7175eee2c6fa
680af0b190094dcb8b8847ae,使用便捷方便，声音大，还很清晰，很不错的一次购物！,Sound Quality,好评,0.8,声音大，还很清晰,cf6613cf-bbac-4724-90c7-7175eee2c6fa
680af0b290094dcb8b8847af,老师们都来看看，这款无线领夹麦，绝对是提升课堂互动的神器！👨‍🏫我之前用过伽克斯的，但金运的这款，音质简直好到让我惊喜连连！扩音器可以放讲台上，小巧的麦克风，手上拿着，完全没有感觉，上课毫无负担。,音质,好评,0.9,音质简直好到让我惊喜连连！,7c74fe63-15ab-4939-a625-40a9460ead12
680af0b290094dcb8b8847af,老师们都来看看，这款无线领夹麦，绝对是提升课堂互动的神器！👨‍🏫我之前用过伽克斯的，但金运的这款，音质简直好到让我惊喜连连！扩音器可以放讲台上，小巧的麦克风，手上拿着，完全没有感觉，上课毫无负担。,便携性,好评,0.85,小巧的麦克风，手上拿着，完全没有感觉，上课毫无负担。,7c74fe63-15ab-4939-a625-40a9460ead12
680af0b390094dcb8b8847b0,夹带非常舒服，声音清晰无杂音，比其他品牌好，物超所值，值得购买,音质表现,好评,0.9,夹带非常舒服，声音清晰无杂音,e307d310-3043-4c41-9194-735ed6a39c91
680af0b390094dcb8b8847b0,夹带非常舒服，声音清晰无杂音，比其他品牌好，物超所值，值得购买,性价比,好评,0.85,比其他品牌好，物超所值，值得购买,e307d310-3043-4c41-9194-735ed6a39c91
680af0b490094dcb8b8847b1,我是一名幼师，班上都是调皮的小孩，挺头疼的。这款扩音器就很不错，声音清晰，无线麦的设计，让我脱离头戴式的痛苦，还可以连接蓝牙，课余时间给同学们放了首儿歌，你们听听，还是很不错的,声音清晰,好评,0.9,这款扩音器就很不错，声音清晰,a3b425de-970a-4f86-be79-b81905bbf81b
680af0b490094dcb8b8847b1,我是一名幼师，班上都是调皮的小孩，挺头疼的。这款扩音器就很不错，声音清晰，无线麦的设计，让我脱离头戴式的痛苦，还可以连接蓝牙，课余时间给同学们放了首儿歌，你们听听，还是很不错的,无线麦设计,好评,0.7,无线麦的设计，让我脱离头戴式的痛苦,a3b425de-970a-4f86-be79-b81905bbf81b
680af0b490094dcb8b8847b1,我是一名幼师，班上都是调皮的小孩，挺头疼的。这款扩音器就很不错，声音清晰，无线麦的设计，让我脱离头戴式的痛苦，还可以连接蓝牙，课余时间给同学们放了首儿歌，你们听听，还是很不错的,蓝牙连接,好评,0.8,还可以连接蓝牙,a3b425de-970a-4f86-be79-b81905bbf81b
680af0b690094dcb8b8847b2,- 比伽 克斯家的好太多了，金运这款在各个方面都表现得非常出色。它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,外观设计,好评,0.9,它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。,fcddba7b-500e-4fe3-b83b-6481860cef47
680af0b690094dcb8b8847b2,- 比伽 克斯家的好太多了，金运这款在各个方面都表现得非常出色。它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,声音质量,好评,0.9,声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,fcddba7b-500e-4fe3-b83b-6481860cef47
680af0b790094dcb8b8847b3,我是做导游的，之前用了伽克斯家的扩音器，质量差回音大，经常出问题，游客都让我直接说，别用扩音器了，特别影响工作。后面才买金运这款的，当时想着先试用几天，不行就退款来着，没想到效果那么好，声音清晰洪亮，不会有啸音，现在爱不释手，推荐给我同事了，很棒👍,Sound Quality,好评,0.9,没想到效果那么好，声音清晰洪亮，不会有啸音,0531c8e0-ec18-4a6b-aeb1-84747e66890f
680af0b790094dcb8b8847b3,我是做导游的，之前用了伽克斯家的扩音器，质量差回音大，经常出问题，游客都让我直接说，别用扩音器了，特别影响工作。后面才买金运这款的，当时想着先试用几天，不行就退款来着，没想到效果那么好，声音清晰洪亮，不会有啸音，现在爱不释手，推荐给我同事了，很棒👍,Product Reliability,差评,0.8,质量差回音大，经常出问题,0531c8e0-ec18-4a6b-aeb1-84747e66890f
